# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Feb 09 16:31:59 GMT 2025 [seed=1739118718494]
# table.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
314000	-788.6213042688024	-47.2470194368966	-741.3742848319058	0.3457871413173194	4.053580965101916	0.7486685307574797	1.0	1.0	-741.3742848319058	0.0	-47.53647837939064
315000	-775.8685332026952	-37.87331604350993	-737.9952171591852	0.3536120829154673	3.621207997756566	0.6493732425424139	1.0	1.0	-737.9952171591852	0.0	-38.30506366704538
316000	-776.6678734018661	-44.69758390031355	-731.9702895015525	0.399546362455636	3.757363760222034	0.59134353423381	1.0	1.0	-731.9702895015525	0.0	-45.22294205458577
317000	-780.5499981703792	-42.81213737908825	-737.737860791291	0.26563178827966805	3.489527724497958	0.7662774162000525	1.0	1.0	-737.737860791291	0.0	-43.07834839177356
318000	-777.4631225505631	-47.723624050463314	-729.7394985000998	0.35289526007542443	3.8356490366567404	0.702343282363899	1.0	1.0	-729.7394985000998	0.0	-48.076957038747786
319000	-790.7491674993767	-55.08625479809908	-735.6629127012776	0.30846791353891634	3.937186983022795	0.7354179598099672	1.0	1.0	-735.6629127012776	0.0	-55.39357108670739
320000	-780.1185942340371	-45.80913897128295	-734.3094552627542	0.3051634944349935	3.7158005734164874	0.7305917527621603	1.0	1.0	-734.3094552627542	0.0	-46.123039424295584
321000	-782.3424028704541	-46.408213603245095	-735.9341892672089	0.28328485975209583	3.634586321767155	0.7205618481716686	1.0	1.0	-735.9341892672089	0.0	-46.73593762986482
322000	-788.3252040574291	-49.05127140121039	-739.2739326562187	0.38137171594238845	4.043074409705231	0.7622670127482226	1.0	1.0	-739.2739326562187	0.0	-49.32272977547449
323000	-786.845832574363	-53.009049298363834	-733.8367832759992	0.3608874348843248	4.1980598838458345	0.6421665340674741	1.0	1.0	-733.8367832759992	0.0	-53.45195690845503
324000	-797.4119356952116	-56.41360732243038	-740.9983283727812	0.4122140509620388	4.318240316648498	0.8608440339034693	1.0	1.0	-740.9983283727812	0.0	-56.56344925870567
325000	-776.1729021594322	-47.49350506705652	-728.6793970923757	0.2595090757053042	3.681363737987283	0.6395248562604916	1.0	1.0	-728.6793970923757	0.0	-47.9405348575222
326000	-765.1682952752009	-39.37367791690968	-725.7946173582912	0.2698435735121581	3.39204451315557	0.62824865219905	1.0	1.0	-725.7946173582912	0.0	-39.83849716481619
327000	-764.7859172816115	-39.67177440631279	-725.1141428752987	0.296591345746066	3.3630098927156893	0.6380694915084837	1.0	1.0	-725.1141428752987	0.0	-40.121082487041846
328000	-784.6563201809184	-63.20705657646341	-721.449263604455	0.232876101824824	4.040647617111549	0.9603331063753143	1.0	1.0	-721.449263604455	0.0	-63.24753164538165
329000	-788.5734179596068	-55.18719982437894	-733.3862181352279	0.34415991704154014	3.939684295572809	0.7588172637540901	1.0	1.0	-733.3862181352279	0.0	-55.463194114189825
330000	-778.5802004652948	-44.54760632502624	-734.0325941402685	0.3520780832007715	3.5996533887880124	0.7467064427131117	1.0	1.0	-734.0325941402685	0.0	-44.83968947777545
331000	-789.1664798259546	-50.74854408365114	-738.4179357423035	0.3156889346396992	3.841088068643614	0.8059576026520415	1.0	1.0	-738.4179357423035	0.0	-50.964268223698824
332000	-762.6277935465245	-33.12294522976153	-729.504848316763	0.20866317040541488	2.75098790413851	0.595428387480899	1.0	1.0	-729.504848316763	0.0	-33.641419383319004
333000	-785.2159201911686	-54.98401917839355	-730.2319010127751	0.2472429811005737	3.6207846038652476	1.0583879975651915	1.0	1.0	-730.2319010127751	0.0	-54.927272184828134
334000	-781.0983426881289	-51.383055463593394	-729.7152872245355	0.2441533371890229	3.6418481522330457	0.7652614645424568	1.0	1.0	-729.7152872245355	0.0	-51.650593183448066
335000	-778.056396214171	-44.52536651857786	-733.5310296955931	0.29863187095725663	3.7747463870997082	0.7106563669199462	1.0	1.0	-733.5310296955931	0.0	-44.86693279414435
336000	-780.4536259488309	-33.16633070738892	-747.2872952414419	0.245857485473891	3.2212960825231254	0.531001327961923	1.0	1.0	-747.2872952414419	0.0	-33.799321464282286
337000	-770.91744633377	-37.10289455720552	-733.8145517765645	0.2778762734824856	3.3937209566298647	0.6279348397643729	1.0	1.0	-733.8145517765645	0.0	-37.56821343345967
338000	-765.3012031918379	-32.94651187105983	-732.3546913207781	0.32084780100917876	3.3984288708193526	0.6227779000541805	1.0	1.0	-732.3546913207781	0.0	-33.420077195551556
339000	-761.9505630754409	-25.25668998302294	-736.6938730924179	0.27129404689099046	3.1212473033460193	0.4800721604558808	1.0	1.0	-736.6938730924179	0.0	-25.99050883513907
340000	-765.0624233454664	-34.60459378643719	-730.4578295590292	0.2501601441073606	3.1606172694694017	0.6662611264262399	1.0	1.0	-730.4578295590292	0.0	-35.01066739002176
341000	-769.0323909326182	-43.86818322602016	-725.1642077065981	0.25036245272112945	3.51779940741377	0.593612611014633	1.0	1.0	-725.1642077065981	0.0	-44.389711568424005
342000	-766.162284245817	-46.577078999923216	-719.5852052458938	0.2894834513148014	3.7340971737414907	0.7935578063929677	1.0	1.0	-719.5852052458938	0.0	-46.80830789171564
343000	-772.9417937138269	-45.80931409346159	-727.1324796203653	0.2559259990288187	3.569543180994518	0.7836013222099717	1.0	1.0	-727.1324796203653	0.0	-46.05316899904151
344000	-763.1684638996991	-34.46102509897154	-728.7074388007276	0.24337433764637653	3.3434451308837887	0.6830737135890457	1.0	1.0	-728.7074388007276	0.0	-34.84217759803458
345000	-779.2511826307867	-47.807045955573194	-731.4441366752135	0.2919130981535781	4.006807063416232	0.6529579767792009	1.0	1.0	-731.4441366752135	0.0	-48.23328846145971
346000	-780.516204545488	-48.10032017979419	-732.4158843656938	0.3278498855565518	3.94925936352391	0.6529579767792009	1.0	1.0	-732.4158843656938	0.0	-48.5265626856807
347000	-769.1360472429413	-36.094827798094684	-733.0412194448467	0.33220086689743633	3.6598998134610365	0.5673850669833175	1.0	1.0	-733.0412194448467	0.0	-36.661544873391726
348000	-773.6771395466945	-40.81124880062104	-732.8658907460735	0.23677907375134183	3.2784645559195624	0.7257986833036142	1.0	1.0	-732.8658907460735	0.0	-41.131731398976946
349000	-773.760662629745	-36.19121724529643	-737.5694453844485	0.24868075959606417	3.150950079805	0.581423439876014	1.0	1.0	-737.5694453844485	0.0	-36.7334932207222
350000	-763.696714993377	-30.6220370357325	-733.0746779576444	0.3144305556304749	3.2634957576958183	0.5046390394566764	1.0	1.0	-733.0746779576444	0.0	-31.305948914384608
351000	-763.0542878629591	-36.295836430250766	-726.7584514327083	0.3243036092443946	3.4876446582995118	0.5285418299032903	1.0	1.0	-726.7584514327083	0.0	-36.93346975872403
352000	-781.238941077717	-43.01646814706307	-738.2224729306539	0.3295791487820721	3.6249726243807134	0.8244807522268255	1.0	1.0	-738.2224729306539	0.0	-43.209469629120505
353000	-770.759939072419	-29.93262879076137	-740.8273102816577	0.31657132618249506	3.323921807601563	0.5838675312709678	1.0	1.0	-740.8273102816577	0.0	-30.470709942680514
354000	-767.4140540692705	-39.948782894005696	-727.4652711752648	0.2862191927596758	3.5220233280418944	0.7019592780230518	1.0	1.0	-727.4652711752648	0.0	-40.3026627791787
355000	-768.7134923822914	-33.02778143192796	-735.6857109503634	0.33771333428352435	3.1340119626000265	0.7160964729707839	1.0	1.0	-735.6857109503634	0.0	-33.36172181425985
356000	-774.6533444737663	-43.22456261748403	-731.4287818562823	0.2933152790980703	3.5671652766472888	0.6760293608671373	1.0	1.0	-731.4287818562823	0.0	-43.61608138815094
357000	-784.7196993256522	-53.09354978274525	-731.6261495429069	0.5482670399906482	4.550635388203066	0.6439159227190737	1.0	1.0	-731.6261495429069	0.0	-53.533736898950046
358000	-771.8662226727147	-42.4583960977667	-729.407826574948	0.9698280896276669	4.94730410341272	0.7736984763253908	1.0	1.0	-729.407826574948	0.0	-42.71496914455047
359000	-789.0467250450783	-49.460910804427535	-739.5858142406508	0.778423785198612	4.737089679744715	0.6904522583331077	1.0	1.0	-739.5858142406508	0.0	-49.83131925369022
360000	-796.5272121651481	-53.809968710608814	-742.7172434545392	1.7894056812296812	6.818099376984086	0.9643180507871286	1.0	1.0	-742.7172434545392	0.0	-53.846302821212284
361000	-787.2146318852555	-45.59374201608562	-741.6208898691699	1.8985471646993965	6.871866334181343	0.6901107452761667	1.0	1.0	-741.6208898691699	0.0	-45.964645209974975
362000	-782.1383340962856	-38.634660465558795	-743.5036736307268	0.2939642164849263	3.744609475722388	0.6774951411353745	1.0	1.0	-743.5036736307268	0.0	-39.02401336358865
363000	-773.8059563030725	-43.7459805107813	-730.0599757922912	0.296858231796182	3.806839713065763	0.7785755385177647	1.0	1.0	-730.0599757922912	0.0	-43.99626977236519
364000	-769.4883641345067	-39.29848842391794	-730.1898757105888	0.3104721172938132	3.652578312703737	0.6020874284042713	1.0	1.0	-730.1898757105888	0.0	-39.805841038248616
365000	-785.5163276141136	-38.60738376561136	-746.9089438485022	0.2893283024520495	3.3649379795970185	0.6375885135524362	1.0	1.0	-746.9089438485022	0.0	-39.057445932430774
366000	-775.1118073618409	-32.38878396063262	-742.7230234012083	0.2722244650866051	3.2766550103408036	0.6233687812812835	1.0	1.0	-742.7230234012083	0.0	-32.861400951705434
367000	-782.0371594989997	-35.943490546343554	-746.0936689526561	0.34123513482363943	3.586193272169393	0.46988877464022183	1.0	1.0	-746.0936689526561	0.0	-36.69874980834915
368000	-749.5921909634017	-18.313042344111913	-731.2791486192898	0.24004972869679037	2.866217353831352	0.4640304136596007	1.0	1.0	-731.2791486192898	0.0	-19.08084752635566
369000	-773.5547189636825	-45.5078775835563	-728.0468413801262	0.3170460407727188	3.9292828869908765	0.7466553247613642	1.0	1.0	-728.0468413801262	0.0	-45.80002919654453
370000	-778.3971874087026	-41.654978075396635	-736.7422093333059	0.25470312276050344	3.4531363759847262	0.7453681997096135	1.0	1.0	-736.7422093333059	0.0	-41.94885503031136
371000	-778.4906040749746	-42.963794852466556	-735.5268092225081	0.2551824250314494	3.511889744399042	0.641408480939549	1.0	1.0	-735.5268092225081	0.0	-43.40788362175328
372000	-779.3015534258692	-48.35488535109888	-730.9466680747703	0.2570833226947893	3.86245919537411	0.6956889379631696	1.0	1.0	-730.9466680747703	0.0	-48.717737997882566
373000	-769.3327646834675	-33.79459854682814	-735.5381661366393	0.27634975265726947	3.28492640715592	0.5279071248341959	1.0	1.0	-735.5381661366393	0.0	-34.43343345753141
374000	-772.6867283298716	-34.06007858846645	-738.6266497414051	0.23998552246975094	3.07823387199009	0.5383421239489637	1.0	1.0	-738.6266497414051	0.0	-34.679339591296255
375000	-775.1760799605537	-40.57239353389322	-734.6036864266605	0.2752120632497496	3.531131753713547	0.7121398908781528	1.0	1.0	-734.6036864266605	0.0	-40.91187444482974
376000	-778.7915239394233	-40.99510355661447	-737.7964203828088	0.28630359064239824	3.574911062950139	0.5762904028919292	1.0	1.0	-737.7964203828088	0.0	-41.54624713028513
377000	-795.0236563378653	-49.947241094952126	-745.0764152429132	0.27574926622038043	3.8080382208971217	0.8972880768435822	1.0	1.0	-745.0764152429132	0.0	-50.05561940755351
378000	-774.2687735279527	-36.92422946759621	-737.3445440603565	0.30684144486555287	3.42573250492535	0.6547859355774815	1.0	1.0	-737.3445440603565	0.0	-37.34767638029125
379000	-776.680653844154	-47.553240416961636	-729.1274134271923	0.32775874600956956	3.997984447255145	0.8889580223268225	1.0	1.0	-729.1274134271923	0.0	-47.67094568054462
380000	-775.6829138491403	-43.30054440994235	-732.382369439198	0.283448618294439	3.6330934614365136	0.5532131076301289	1.0	1.0	-732.382369439198	0.0	-43.8925563952369
381000	-773.5352179872013	-45.968172278176155	-727.5670457090251	0.32592108020062377	3.9827089362095367	0.720091961151074	1.0	1.0	-727.5670457090251	0.0	-46.2965486295032
382000	-770.5301791367714	-48.747681527482	-721.7824976092894	0.2904207446761747	3.876394622171146	0.6530736040259453	1.0	1.0	-721.7824976092894	0.0	-49.173746966827785
383000	-779.889378763358	-48.38937829274172	-731.5000004706162	0.3511896543483441	3.952754360269392	0.6868396256970775	1.0	1.0	-731.5000004706162	0.0	-48.76503274826213
384000	-774.5286555923449	-38.649475829186315	-735.8791797631586	0.28189720090978515	3.312967145390474	0.4979575541140755	1.0	1.0	-735.8791797631586	0.0	-39.34671626749892
385000	-772.0550263391987	-45.04825192700946	-727.0067744121892	0.24285073986374067	3.291656690640793	0.5543553962355952	1.0	1.0	-727.0067744121892	0.0	-45.63820121549296
386000	-796.2579569358475	-53.29808707935859	-742.9598698564889	1.0301872103432868	5.428940097360031	0.8927926429231346	1.0	1.0	-742.9598698564889	0.0	-53.41148800722106
387000	-780.3337214073613	-41.28843420106179	-739.0452872062995	0.5369342188815556	4.0760074430890105	0.6435823674245583	1.0	1.0	-739.0452872062995	0.0	-41.72913946211312
388000	-776.8373780001883	-46.0992739907287	-730.7381040094597	1.0658327630671098	5.332133789265606	0.7518609429381387	1.0	1.0	-730.7381040094597	0.0	-46.38447787918574
389000	-779.3876566315665	-48.66148891433795	-730.7261677172286	0.33807189081753897	3.8648476663684104	0.6022126712403276	1.0	1.0	-730.7261677172286	0.0	-49.168633535932365
390000	-788.6665621252841	-49.906491221969006	-738.7600709033152	0.33148988160652887	3.73704456761189	0.5212855386346019	1.0	1.0	-738.7600709033152	0.0	-50.55794855054748
391000	-786.9802022439603	-40.70731175676961	-746.2728904871907	0.2893779752859049	3.5486010868310953	0.7488171620950299	1.0	1.0	-746.2728904871907	0.0	-40.99657219140645
392000	-782.7014402957095	-43.79261973576527	-738.9088205599443	0.4384673123806576	3.8457111452656574	0.8338149816711278	1.0	1.0	-738.9088205599443	0.0	-43.97436348153878
393000	-792.61977764531	-48.56033030680532	-744.0594473385047	0.7197029877627098	4.7313369663831555	0.7967991904407311	1.0	1.0	-744.0594473385047	0.0	-48.787482895550674
394000	-792.4114332456561	-48.79172587361159	-743.6197073720446	0.3633373146499939	4.208752213691352	0.9359402288964804	1.0	1.0	-743.6197073720446	0.0	-48.857929536191676
395000	-784.8668501429047	-46.267297127179006	-738.5995530157257	0.38657631115752045	4.107232276246996	0.7442803406973745	1.0	1.0	-738.5995530157257	0.0	-46.56263464030745
396000	-772.3942175300197	-34.70523093777314	-737.6889865922466	0.3949073756289094	3.684574450913804	0.5980152534045287	1.0	1.0	-737.6889865922466	0.0	-35.219369955784465
397000	-786.3271377872018	-48.310607041575444	-738.0165307456264	0.2702029888229186	3.5138684040287167	0.8300523105324297	1.0	1.0	-738.0165307456264	0.0	-48.496873597035
398000	-782.2091832403744	-43.379838309608125	-738.8293449307663	0.22735714654850492	3.291491254327318	0.7155965659653091	1.0	1.0	-738.8293449307663	0.0	-43.714477035805906
399000	-783.2402183857254	-48.2661406214002	-734.9740777643252	0.2663053802509696	3.4243172387342167	0.9190163779345734	1.0	1.0	-734.9740777643252	0.0	-48.350591956731435
400000	-774.6073057456574	-48.91785885675955	-725.6894468888978	0.25029399424822135	3.4007310235027686	0.9033844765312747	1.0	1.0	-725.6894468888978	0.0	-49.01946589607235
401000	-793.9411056278057	-49.48578797462005	-744.4553176531856	0.29550047464571344	3.7340492011994275	0.738426574929197	1.0	1.0	-744.4553176531856	0.0	-49.789021581198675
402000	-783.7395254889562	-41.63921345785379	-742.1003120311025	0.4918023836772255	3.833771090113476	0.703991654751001	1.0	1.0	-742.1003120311025	0.0	-41.99020223481497
403000	-777.6829243145721	-49.760969507171374	-727.9219548074008	0.471097921745326	3.9700649893674242	0.8081153749623424	1.0	1.0	-727.9219548074008	0.0	-49.974019947051026
404000	-794.0397552094189	-47.951011349419616	-746.0887438599993	0.4016123513340449	4.060301740545847	0.7226407041911245	1.0	1.0	-746.0887438599993	0.0	-48.27585448111042
405000	-773.881145735361	-39.386778501179705	-734.4943672341813	0.36959908537365604	3.730681161457216	0.6611388064767038	1.0	1.0	-734.4943672341813	0.0	-39.80056996770615
406000	-795.3159919042444	-52.67604117589938	-742.639950728345	0.4006397800328526	4.332521154625456	0.8440572588462947	1.0	1.0	-742.639950728345	0.0	-52.845576120371746
407000	-783.193051234922	-51.32648831548882	-731.8665629194331	0.3994585569247951	4.225111917994473	0.8104045472345187	1.0	1.0	-731.8665629194331	0.0	-51.53671003047331
408000	-771.9263759235473	-31.587327560098355	-740.3390483634489	0.408093386449248	3.799549547053948	0.6106637681803854	1.0	1.0	-740.3390483634489	0.0	-32.08053632897524
409000	-778.7401566805474	-40.200127819438876	-738.5400288611086	0.39229443852141294	3.896186196697697	0.7372120121825241	1.0	1.0	-738.5400288611086	0.0	-40.505007578444726
410000	-784.0280893780574	-49.86264314174733	-734.1654462363101	0.29142699574283437	3.7330259266107144	0.7303765865002557	1.0	1.0	-734.1654462363101	0.0	-50.17683814770499
411000	-784.8144014722894	-52.58914173168968	-732.2252597405998	0.6910758154083161	4.700356897529818	0.8310773418977717	1.0	1.0	-732.2252597405998	0.0	-52.77417414929136
412000	-787.1731120035198	-56.9718120833487	-730.2012999201711	0.341934308797208	4.0942476571234545	0.9636986160649643	1.0	1.0	-730.2012999201711	0.0	-57.00878875555874
413000	-785.4986777558871	-42.19771977685193	-743.3009579790352	0.2861390497843263	3.485737757235781	0.7448859796961291	1.0	1.0	-743.3009579790352	0.0	-42.492243896575154
414000	-790.3695325575518	-56.560085594886054	-733.8094469626658	0.394461494071484	4.240939492590313	1.125668894091836	1.0	1.0	-733.8094469626658	0.0	-56.441708163411754
415000	-775.8696158896265	-53.118575177105484	-722.751040712521	0.5835477195201092	4.505300998907947	0.9201662385495878	1.0	1.0	-722.751040712521	0.0	-53.20177610831205
416000	-787.909305119992	-54.12355620342876	-733.7857489165633	0.4227385738739113	4.326793482244271	0.9316207707965953	1.0	1.0	-733.7857489165633	0.0	-54.194385648837745
417000	-789.1658865498481	-53.93603899003587	-735.2298475598122	0.3762482648430921	4.356593640101271	0.660292268413375	1.0	1.0	-735.2298475598122	0.0	-54.351111701108806
418000	-779.3986664606167	-46.180694508837604	-733.2179719517791	0.6547530118974039	4.548982127612205	0.7333035893854888	1.0	1.0	-733.2179719517791	0.0	-46.49088999791285
419000	-773.3818231637715	-40.527716761454	-732.8541064023175	0.5853170462308537	4.364850036230751	0.651069304945423	1.0	1.0	-732.8541064023175	0.0	-40.95685594470434
420000	-779.5216755784688	-37.05394112577628	-742.4677344526925	0.3161693129071336	3.632741729991578	0.6005932552834842	1.0	1.0	-742.4677344526925	0.0	-37.56377847925642
421000	-780.5925862173696	-51.49111114238811	-729.1014750749814	0.4376073430598412	4.469392188260683	0.7674321091748932	1.0	1.0	-729.1014750749814	0.0	-51.75581640294252
422000	-778.3499778616513	-50.80970559376346	-727.5402722678878	0.45182699005602045	4.3109423090616765	0.9382862808916065	1.0	1.0	-727.5402722678878	0.0	-50.87340576681527
423000	-779.5311250689974	-50.89944887321337	-728.631676195784	0.4164613406526295	4.376329699066179	0.8777229017286464	1.0	1.0	-728.631676195784	0.0	-51.029873210068835
424000	-785.1398526033673	-54.54745453160861	-730.5923980717587	0.3497230393933231	4.0981383031217495	0.7105005994713997	1.0	1.0	-730.5923980717587	0.0	-54.88924001934216
425000	-769.2548430179008	-40.59077934344384	-728.664063674457	0.36264207640733737	3.740115531540712	0.6767467397790774	1.0	1.0	-728.664063674457	0.0	-40.981237511430315
426000	-769.420390608695	-41.38227142226952	-728.0381191864255	0.4455344745982383	3.9623636988863784	0.6353642217088388	1.0	1.0	-728.0381191864255	0.0	-41.83582828931738
427000	-788.6064387083094	-46.37702915817264	-742.2294095501368	0.8037047628780348	4.9904724714260675	0.7221142780149041	1.0	1.0	-742.2294095501368	0.0	-46.70260103100779
428000	-788.9252919174583	-50.358407541058746	-738.5668843763995	0.6388812603206815	4.614158282426652	0.9039107474471497	1.0	1.0	-738.5668843763995	0.0	-50.45943219524291
429000	-795.7990614495554	-51.23495544220103	-744.5641060073544	0.39355846120461263	4.229921695168917	0.8453662356568125	1.0	1.0	-744.5641060073544	0.0	-51.40294077276461
430000	-779.1966204589636	-42.027747187074915	-737.1688732718886	0.8095500132189377	4.807236434099924	0.5892608286015688	1.0	1.0	-737.1688732718886	0.0	-42.55663354750714
431000	-775.3256982579289	-40.62544154058503	-734.7002567173439	0.3933152168509296	3.709449933447554	0.6008190874332509	1.0	1.0	-734.7002567173439	0.0	-41.134902949613135
432000	-785.4474756860938	-47.86772355710277	-737.579752128991	0.46720046354290234	4.046499270490428	0.5536553371461527	1.0	1.0	-737.579752128991	0.0	-48.458936478079174
433000	-769.9920851010443	-44.74180773601422	-725.25027736503	0.4335076163916539	3.950101117759146	0.7416054678734106	1.0	1.0	-725.25027736503	0.0	-45.04074562771551
434000	-787.6884929925835	-47.91114333327561	-739.7773496593079	0.3083801070668179	3.8837911902895836	0.6818112212810745	1.0	1.0	-739.7773496593079	0.0	-48.29414579439153
435000	-770.6731610845978	-33.974310295012785	-736.6988507895851	0.4583482946429849	3.7913693522574947	0.6372447708974945	1.0	1.0	-736.6988507895851	0.0	-34.42491173652398
436000	-780.6002636808129	-45.69208264657171	-734.9081810342411	0.28213157302267544	3.7730671325898544	0.8135020839395264	1.0	1.0	-734.9081810342411	0.0	-45.898489437222196
437000	-782.8655513294549	-42.58141184187283	-740.284139487582	0.26779968814441046	3.5246698223839767	0.6660824088955465	1.0	1.0	-740.284139487582	0.0	-42.98775372090893
438000	-781.5436682359594	-49.6481504137681	-731.8955178221913	0.40061739649682493	4.206048930496113	0.7024539301266944	1.0	1.0	-731.8955178221913	0.0	-50.00132587360357
439000	-774.1545769815974	-42.25167974314868	-731.9028972384488	0.2847900169282086	3.5636599290886024	0.7897332118617263	1.0	1.0	-731.9028972384488	0.0	-42.48773984022952
440000	-775.2972581040017	-44.90903279006242	-730.3882253139393	0.27443130834665264	3.8416191292034747	0.6774377044845119	1.0	1.0	-730.3882253139393	0.0	-45.29847046963858
441000	-777.505126014313	-42.767089421393834	-734.7380365929191	0.26657562711611976	3.4882742536113414	0.6723629015784038	1.0	1.0	-734.7380365929191	0.0	-43.164046473526916
442000	-763.9744942153427	-39.17426590168901	-724.8002283136537	0.31642072892440165	3.626375409708807	0.6756479254371887	1.0	1.0	-724.8002283136537	0.0	-39.566349060681354
443000	-779.7246561358603	-44.993276056805115	-734.7313800790552	0.25427438609500036	3.6662081801201283	0.8189035611520316	1.0	1.0	-734.7313800790552	0.0	-45.19306501083856
444000	-756.8065364177751	-33.06687227786644	-723.7396641399087	0.2941072884082149	3.258810637908173	0.602992953050641	1.0	1.0	-723.7396641399087	0.0	-33.57272204669281
445000	-767.7466645627436	-37.92265787102656	-729.824006691717	0.35771102177859837	3.5489855718408565	0.6828997034448411	1.0	1.0	-729.824006691717	0.0	-38.30406514832024
446000	-774.9114780952857	-49.89272504981975	-725.0187530454659	0.282419561450571	3.808589698883002	0.8745375697415096	1.0	1.0	-725.0187530454659	0.0	-50.02678507388919
447000	-776.199494058034	-42.81100828443679	-733.3884857735973	0.3323950916969267	3.610366391633387	0.876447419445433	1.0	1.0	-733.3884857735973	0.0	-42.942886850100706
448000	-757.6939893652484	-34.47288287045972	-723.2211064947887	0.31853273929301607	3.4679702612134773	0.5656234730585257	1.0	1.0	-723.2211064947887	0.0	-35.0427095345763
449000	-778.2443940226259	-43.33937604567562	-734.9050179769503	0.3924395409344614	4.097828548800339	0.6093715349541273	1.0	1.0	-734.9050179769503	0.0	-43.834703169170886
450000	-762.6472121802467	-35.854706145238076	-726.7925060350086	0.2573384602360258	3.285002400001849	0.5946891981790624	1.0	1.0	-726.7925060350086	0.0	-36.37442251117153
451000	-765.6902495339237	-35.91719381789894	-729.7730557160248	0.34903070954958215	3.508113857318658	0.6668122597526775	1.0	1.0	-729.7730557160248	0.0	-36.32244056024158
452000	-756.7573356749862	-26.308902873911503	-730.4484328010747	0.33664431663569205	3.0922647299803767	0.5221020362642463	1.0	1.0	-730.4484328010747	0.0	-26.95879511236248
453000	-785.3194482483425	-43.787998480855066	-741.5314497674874	0.3261782955562072	3.9284908047952807	0.7038350089158854	1.0	1.0	-741.5314497674874	0.0	-44.13920979350164
454000	-785.788559685865	-43.347308986825986	-742.4412506990391	0.2843261107284142	3.3706179950304613	0.807342311987491	1.0	1.0	-742.4412506990391	0.0	-43.5613165090732
455000	-777.4087160397456	-34.16128012962771	-743.2474359101179	0.275298009766757	3.1503559548275275	0.6633308822595637	1.0	1.0	-743.2474359101179	0.0	-34.571761474672286
456000	-771.3858671478708	-43.45302508383407	-727.9328420640368	0.3346851236675718	3.972586802022868	0.6805008043225258	1.0	1.0	-727.9328420640368	0.0	-43.83795135878718
457000	-775.2629211220669	-45.78260447808964	-729.4803166439773	0.4065452286886519	3.8978952284411172	0.6225592689347208	1.0	1.0	-729.4803166439773	0.0	-46.25652092214504
458000	-767.009396693233	-40.841204570982	-726.1681921222511	0.3553301399383961	3.7185326817410327	0.8787792210580969	1.0	1.0	-726.1681921222511	0.0	-40.970426154429894
459000	-770.3927149680947	-38.523137643164674	-731.86957732493	0.5414507480701586	4.041062745827233	0.6847072849043383	1.0	1.0	-731.86957732493	0.0	-38.90190149653984
460000	-757.3473555580068	-30.67350233431085	-726.673853223696	0.3662981765451507	3.263727505396169	0.5267355954963513	1.0	1.0	-726.673853223696	0.0	-31.314558906999032
461000	-779.4945186258827	-44.67421013380237	-734.8203084920804	0.6064983627908442	4.571663830389972	0.8475962185382867	1.0	1.0	-734.8203084920804	0.0	-44.83956104779558
462000	-776.943860729436	-43.956827409109856	-732.9870333203261	0.4888993342774866	4.160467378591592	0.7386411551692917	1.0	1.0	-732.9870333203261	0.0	-44.25977046673499
463000	-774.4354235944854	-46.55017659001254	-727.8852470044728	0.4248384755836898	3.96718776211698	0.5524938983368741	1.0	1.0	-727.8852470044728	0.0	-47.143489479417866
464000	-785.62025201036	-52.210207380596856	-733.4100446297631	0.3700931505144289	4.102464231467129	0.8604729246217824	1.0	1.0	-733.4100446297631	0.0	-52.36048050914687
465000	-780.4191700465143	-37.8731282375155	-742.5460418089988	0.2954902083873731	3.474756232232175	0.6868603555645927	1.0	1.0	-742.5460418089988	0.0	-38.2487525119661
466000	-777.0838804591564	-43.412240433891704	-733.6716400252647	0.3246638486088713	3.595091881730019	0.7208599645643744	1.0	1.0	-733.6716400252647	0.0	-43.739550818377914
467000	-782.6435562997424	-42.07520531579174	-740.5683509839506	1.9794515868336924	6.784035037790556	0.5450939606683616	1.0	1.0	-740.5683509839506	0.0	-42.682002410094526
468000	-785.2560923007512	-39.85808824288248	-745.3980040578688	0.2864978466942529	3.4866839843653192	0.5497328860045969	1.0	1.0	-745.3980040578688	0.0	-40.45641102343977
469000	-785.3017172167705	-51.13266948431046	-734.1690477324601	0.2515880708497511	3.834407900218897	0.8337225885286472	1.0	1.0	-734.1690477324601	0.0	-51.31452404395014
470000	-762.6590640896769	-36.413848314263376	-726.2452157754135	0.3118122011642003	3.369555716260502	0.5626711940095597	1.0	1.0	-726.2452157754135	0.0	-36.98890816058452
471000	-778.319544813676	-44.24664032097305	-734.072904492703	0.31088546905608255	3.5683827565882305	0.7251842168517506	1.0	1.0	-734.072904492703	0.0	-44.56796988518711
472000	-780.3519342990131	-47.68698947415174	-732.6649448248614	0.2850298734298048	3.581699716989826	0.7589165179096691	1.0	1.0	-732.6649448248614	0.0	-47.96285297138632
473000	-775.1957243125453	-41.89285590309346	-733.3028684094518	0.29387036320916665	3.403572604982101	0.691582705067533	1.0	1.0	-733.3028684094518	0.0	-42.26162843573106
474000	-764.7008376170522	-37.67503501600275	-727.0258026010495	0.3384895152133298	3.4572536372401452	0.7072897727151461	1.0	1.0	-727.0258026010495	0.0	-38.021349850681254
